Date,Store Zip Code,Product,Payment Type,Units,Amount of Sale,Revenue Discount,COGS
10/15/2016,89115,Fun Fly,Visa,6,29.7,0.1,23.52
12/16/2016,89419,Quad,Visa,1,43.96,0,22.25
11/3/2016,89115,Aspen,Debit Visa,1,27.95,0,11.8
11/30/2016,89419,Bellen,Debit Visa,1,24.95,0,12.05
10/4/2016,89419,Aspen,Debit Visa,12,335.4,0.1875,127.2
11/7/2016,89115,Aspen,Debit Mastercard,1,27.95,0,10.79
11/16/2016,89419,Carlota,Cash,3,83.85,0,33.12
10/6/2016,89030,Yanaki,Visa,1,28.75,0,16.16
12/13/2016,89419,Fun Fly,Mastercard,1,4.95,0,3.53
10/8/2016,89419,Bellen,Debit Visa,1,24.95,0,13.35
11/28/2016,89419,Fun Fly,Debit Visa,4,19.8,0.1,13.52
12/13/2016,89419,Fun Fly,Visa,1,4.95,0,2.09
12/3/2016,89030,Fun Fly,Debit Visa,2,9.9,0,7.62
12/10/2016,89419,Quad,Debit Visa,1,43.96,0,21.52
11/11/2016,89419,Bellen,American Express,12,299.4,0.1875,142.8
12/12/2016,89115,Carlota,Debit Mastercard,1,27.95,0,12.91
12/5/2016,89419,Majestic Beaut,American Express,1,32.95,0,20.57
10/3/2016,89115,Fun Fly,Debit Visa,6,29.7,0.1,21.54
12/9/2016,89115,Quad,Mastercard,1,43.96,0,20.41
11/6/2016,89030,Bellen,Cash,1,24.95,0,13.93
11/9/2016,89115,Carlota,Cash,1,27.95,0,12.87
10/31/2016,89115,Fun Fly,Cash,1,4.95,0,1.68
11/9/2016,89115,Carlota,In Store,1,27.95,0,13.43
10/11/2016,89030,Yanaki,Debit Visa,1,28.75,0,13.63
12/9/2016,89419,Bellen,Mastercard,2,49.9,0,23.98
11/9/2016,89419,Yanaki,Debit Visa,1,28.75,0,14.42
10/8/2016,89030,Aspen,Paypal,1,27.95,0,10.39
10/31/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.49
11/6/2016,89030,Aspen,Debit Visa,3,83.85,0,36.66
11/20/2016,89419,Majestic Beaut,Debit Visa,12,395.4,0.1875,217.56
10/22/2016,89419,Quad,Paypal,1,43.96,0,21.87
11/18/2016,89115,Fun Fly,Mastercard,12,59.4,0.1875,33.12
10/31/2016,89419,Quad,Debit Visa,1,43.96,0,20.93
12/11/2016,89115,Fun Fly,In Store,12,59.4,0.1875,48.6
11/25/2016,89030,Yanaki,Mastercard,1,28.75,0,14.6
11/27/2016,89115,Quad,In Store,1,43.96,0,21.41
11/6/2016,89030,Bellen,Paypal,6,149.7,0.1,81.24
10/7/2016,89115,Fun Fly,Visa,1,4.95,0,1.47
11/2/2016,89030,Bellen,Debit Mastercard,1,24.95,0,14.2
11/13/2016,89419,Carlota,Debit Mastercard,1,27.95,0,12.24
12/5/2016,89419,Aspen,Mastercard,1,27.95,0,11.84
12/19/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,45.24
10/24/2016,89419,Bellen,Debit Visa,6,149.7,0.1,84.48
11/11/2016,89030,Aspen,Visa,1,27.95,0,12.96
12/3/2016,89419,Carlota,Paypal,1,27.95,0,10.84
10/19/2016,89419,Yanaki,Debit Mastercard,1,28.75,0,16.08
10/22/2016,89115,Quad,Cash,2,87.92,0,45.3
11/13/2016,89115,Quad,Debit Mastercard,1,43.96,0,20.51
11/15/2016,89419,Carlota,Cash,1,27.95,0,12.39
11/18/2016,89115,Quad,Cash,1,43.96,0,21.7
12/16/2016,89419,Bellen,Visa,1,24.95,0,12.41
10/25/2016,89419,Quad,Paypal,1,43.96,0,21.21
12/19/2016,89115,Aspen,Mastercard,1,27.95,0,12.77
11/20/2016,89115,Fun Fly,Debit Mastercard,2,9.9,0,5.26
11/29/2016,89030,Majestic Beaut,Visa,4,131.8,0.1,75.04
11/20/2016,89030,Bellen,Debit Visa,2,49.9,0,25.38
10/21/2016,89115,Quad,Cash,1,43.96,0,20.6
12/16/2016,89030,Fun Fly,Mastercard,1,4.95,0,2.76
11/22/2016,89030,Fun Fly,Visa,12,59.4,0.1875,35.76
11/16/2016,89030,Fun Fly,Cash,1,4.95,0,2.61
12/21/2016,89115,Carlota,Cash,1,27.95,0,12.33
12/16/2016,89419,Bellen,American Express,1,24.95,0,13.42
10/29/2016,89115,Carlota,Debit Visa,1,27.95,0,12.85
12/8/2016,89419,Aspen,In Store,1,27.95,0,10.88
11/26/2016,89030,Yanaki,Cash,12,345,0.1875,185.88
12/15/2016,89419,Aspen,Debit Mastercard,2,55.9,0,22.24
12/2/2016,89030,Bellen,Cash,1,24.95,0,13.74
10/11/2016,89115,Fun Fly,Mastercard,2,9.9,0,7.74
12/9/2016,89030,Bellen,Visa,1,24.95,0,13.96
10/17/2016,89115,Majestic Beaut,Debit Mastercard,12,395.4,0.1875,239.64
11/10/2016,89419,Fun Fly,Visa,12,59.4,0.1875,39
10/3/2016,89419,Carlota,Debit Visa,1,27.95,0,12.36
12/20/2016,89030,Yanaki,Debit Visa,6,172.5,0.1,90.78
12/13/2016,89419,Quad,Cash,1,43.96,0,20.47
12/9/2016,89030,Majestic Beaut,Debit Visa,1,32.95,0,19.44
10/16/2016,89115,Aspen,Mastercard,1,27.95,0,10.33
12/17/2016,89115,Yanaki,Debit Mastercard,1,28.75,0,13.65
10/2/2016,89419,Majestic Beaut,Cash,1,32.95,0,18.93
12/8/2016,89030,Bellen,Paypal,1,24.95,0,12.7
12/10/2016,89030,Aspen,Debit Visa,6,167.7,0.1,63.42
11/25/2016,89115,Bellen,Mastercard,1,24.95,0,13.02
11/19/2016,89115,Aspen,Paypal,1,27.95,0,12.42
12/21/2016,89030,Aspen,Debit Visa,1,27.95,0,12.3
12/20/2016,89419,Quad,Debit Mastercard,1,43.96,0,22.81
12/3/2016,89030,Fun Fly,In Store,1,4.95,0,2.21
11/17/2016,89115,Yanaki,Debit Mastercard,6,172.5,0.1,86.82
11/6/2016,89115,Aspen,Debit Visa,2,55.9,0,23.12
11/11/2016,89115,Bellen,Cash,6,149.7,0.1,86.34
12/2/2016,89419,Quad,Debit Mastercard,1,43.96,0,22.63
11/21/2016,89419,Fun Fly,American Express,1,4.95,0,3.5
11/3/2016,89030,Bellen,Debit Visa,1,24.95,0,14.18
12/24/2016,89419,Majestic Beaut,Visa,12,395.4,0.1875,243
10/31/2016,89419,Fun Fly,Mastercard,1,4.95,0,1.62
10/21/2016,89115,Carlota,Paypal,1,27.95,0,13.45
10/19/2016,89115,Yanaki,Visa,1,28.75,0,15.89
12/21/2016,89030,Fun Fly,Paypal,6,29.7,0.1,15.9
12/19/2016,89419,Fun Fly,Cash,1,4.95,0,2.04
11/12/2016,89030,Bellen,Cash,1,24.95,0,12.3
10/14/2016,89030,Fun Fly,Mastercard,2,9.9,0,3.94
10/5/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.59
12/16/2016,89115,Aspen,Visa,1,27.95,0,11.68
11/29/2016,89419,Bellen,Debit Visa,6,149.7,0.1,80.46
12/1/2016,89419,Carlota,Mastercard,6,167.7,0.1,67.26
11/1/2016,89419,Bellen,Paypal,6,149.7,0.1,83.64
11/18/2016,89115,Aspen,Paypal,1,27.95,0,12.9
11/20/2016,89030,Aspen,Cash,1,27.95,0,12.9
11/30/2016,89030,Aspen,Debit Visa,1,27.95,0,11.9
12/22/2016,89030,Majestic Beaut,Debit Visa,1,32.95,0,18.35
10/6/2016,89030,Carlota,Paypal,2,55.9,0,25.82
12/18/2016,89115,Quad,In Store,12,527.52,0.1875,260.76
12/8/2016,89115,Fun Fly,Paypal,1,4.95,0,1.76
10/24/2016,89419,Bellen,Paypal,1,24.95,0,12.38
11/30/2016,89030,Quad,Mastercard,6,263.76,0.1,130.14
10/29/2016,89419,Fun Fly,Visa,12,59.4,0.1875,47.4
10/20/2016,89115,Quad,Debit Visa,1,43.96,0,20.93
12/18/2016,89115,Quad,American Express,1,43.96,0,21.21
10/24/2016,89419,Quad,Paypal,1,43.96,0,22.02
10/14/2016,89030,Bellen,Cash,1,24.95,0,13.26
10/15/2016,89419,Aspen,Debit Mastercard,12,335.4,0.1875,155.04
11/6/2016,89419,Majestic Beaut,Debit Mastercard,1,32.95,0,19.99
11/22/2016,89419,Aspen,In Store,2,55.9,0,24.88
12/20/2016,89030,Fun Fly,Cash,1,4.95,0,1.78
11/4/2016,89419,Fun Fly,Visa,3,14.85,0,6.48
10/11/2016,89030,Aspen,Debit Mastercard,1,27.95,0,10.75
12/22/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.17
11/22/2016,89115,Aspen,Mastercard,2,55.9,0,25.28
11/20/2016,89030,Bellen,Visa,12,299.4,0.1875,158.4
11/24/2016,89115,Yanaki,Cash,1,28.75,0,14.45
10/19/2016,89030,Quad,Debit Mastercard,1,43.96,0,21.4
12/11/2016,89030,Carlota,Debit Visa,1,27.95,0,12.04
12/24/2016,89419,Fun Fly,Debit Visa,6,29.7,0.1,20.16
10/6/2016,89030,Fun Fly,Cash,1,4.95,0,3.48
10/24/2016,89030,Fun Fly,Paypal,1,4.95,0,1.62
11/12/2016,89030,Bellen,Cash,2,49.9,0,26.92
11/11/2016,89419,Carlota,Debit Visa,1,27.95,0,11.62
10/29/2016,89030,Bellen,Mastercard,1,24.95,0,13.68
12/18/2016,89030,Fun Fly,Visa,1,4.95,0,4.11
10/16/2016,89419,Quad,Cash,1,43.96,0,22.25
10/29/2016,89030,Bellen,Cash,4,99.8,0.1,55.04
12/22/2016,89030,Carlota,Debit Visa,1,27.95,0,12.6
11/2/2016,89419,Yanaki,In Store,1,28.75,0,14.4
12/6/2016,89419,Quad,Visa,2,87.92,0,41.14
12/9/2016,89030,Bellen,Mastercard,1,24.95,0,13.27
11/6/2016,89115,Yanaki,Debit Visa,12,345,0.1875,182.16
12/3/2016,89030,Carlota,Mastercard,1,27.95,0,12.34
12/14/2016,89419,Fun Fly,Debit Visa,6,29.7,0.1,17.04
10/9/2016,89115,Aspen,Debit Visa,2,55.9,0,22.58
11/6/2016,89419,Aspen,Debit Visa,1,27.95,0,12.38
11/6/2016,89115,Quad,Debit Visa,1,43.96,0,21.91
11/25/2016,89115,Yanaki,Visa,12,345,0.1875,163.8
12/1/2016,89030,Fun Fly,Visa,1,4.95,0,2.17
10/1/2016,89419,Majestic Beaut,Debit Visa,1,32.95,0,20.11
10/12/2016,89030,Quad,Debit Mastercard,1,43.96,0,22.74
10/1/2016,89419,Carlota,American Express,1,27.95,0,12.22
10/18/2016,89419,Bellen,Mastercard,1,24.95,0,13.09
12/14/2016,89030,Carlota,Cash,1,27.95,0,12.66
11/2/2016,89030,Bellen,In Store,1,24.95,0,13.55
10/12/2016,89115,Aspen,Debit Mastercard,1,27.95,0,12.72
11/14/2016,89030,Yanaki,Mastercard,2,57.5,0,28.34
10/9/2016,89419,Quad,Cash,1,43.96,0,22.85
12/12/2016,89030,Aspen,Mastercard,2,55.9,0,23
10/12/2016,89419,Carlota,Cash,1,27.95,0,11.93
11/26/2016,89419,Bellen,American Express,2,49.9,0,28.36
12/6/2016,89419,Carlota,Paypal,1,27.95,0,13.38
12/15/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,3.98
12/1/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,3.87
10/18/2016,89030,Aspen,Debit Mastercard,12,335.4,0.1875,149.16
12/7/2016,89419,Bellen,Visa,1,24.95,0,12.81
12/18/2016,89030,Bellen,Debit Visa,3,74.85,0,37.56
12/11/2016,89115,Fun Fly,Cash,3,14.85,0,5.52
12/8/2016,89030,Aspen,Debit Visa,1,27.95,0,12.54
10/2/2016,89419,Yanaki,Cash,12,345,0.1875,179.52
10/15/2016,89115,Carlota,Paypal,12,335.4,0.1875,140.76
11/19/2016,89419,Quad,Debit Visa,2,87.92,0,41.94
11/13/2016,89419,Fun Fly,Cash,4,19.8,0.1,13.52
12/4/2016,89419,Yanaki,American Express,1,28.75,0,13.81
11/2/2016,89030,Fun Fly,Mastercard,1,4.95,0,2.52
10/3/2016,89419,Bellen,Visa,1,24.95,0,12.35
10/26/2016,89419,Majestic Beaut,Cash,1,32.95,0,20.09
10/18/2016,89419,Quad,Cash,1,43.96,0,22.1
12/11/2016,89030,Bellen,Cash,6,149.7,0.1,72.18
12/3/2016,89115,Quad,Debit Mastercard,1,43.96,0,21.44
10/31/2016,89419,Bellen,Debit Visa,1,24.95,0,12.83
11/2/2016,89030,Yanaki,Debit Visa,1,28.75,0,14
11/27/2016,89115,Bellen,Cash,1,24.95,0,12.99
10/12/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.37
10/2/2016,89115,Fun Fly,Debit Visa,1,4.95,0,3.22
10/3/2016,89419,Quad,Debit Visa,6,263.76,0.1,137.04
11/3/2016,89030,Yanaki,Debit Visa,4,115,0.1,62.36
12/13/2016,89115,Fun Fly,In Store,12,59.4,0.1875,49.44
10/10/2016,89115,Yanaki,Debit Visa,1,28.75,0,15.43
12/7/2016,89030,Quad,Visa,1,43.96,0,20.49
10/23/2016,89115,Carlota,Debit Visa,6,167.7,0.1,67.02
11/16/2016,89419,Carlota,Debit Mastercard,1,27.95,0,13.03
10/2/2016,89030,Aspen,Debit Visa,6,167.7,0.1,76.74
10/10/2016,89030,Fun Fly,Visa,1,4.95,0,3.12
12/4/2016,89030,Aspen,Paypal,1,27.95,0,10.67
10/13/2016,89115,Yanaki,Mastercard,1,28.75,0,14.93
10/27/2016,89115,Yanaki,Debit Visa,1,28.75,0,15.92
11/30/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.09
12/20/2016,89419,Bellen,Visa,1,24.95,0,13.55
12/19/2016,89030,Yanaki,Visa,6,172.5,0.1,91.02
10/2/2016,89419,Fun Fly,Mastercard,1,4.95,0,1.79
11/14/2016,89030,Yanaki,Debit Visa,1,28.75,0,14.5
12/8/2016,89115,Quad,Debit Mastercard,1,43.96,0,20.96
10/10/2016,89030,Aspen,Paypal,1,27.95,0,12.76
10/1/2016,89115,Quad,In Store,1,43.96,0,20.46
12/14/2016,89030,Yanaki,Visa,1,28.75,0,15.9
12/23/2016,89030,Quad,American Express,2,87.92,0,44.24
10/17/2016,89030,Fun Fly,Cash,3,14.85,0,6.36
11/10/2016,89419,Aspen,Cash,1,27.95,0,11.55
11/2/2016,89419,Bellen,Cash,12,299.4,0.1875,165.24
10/8/2016,89115,Aspen,Debit Mastercard,1,27.95,0,10.5
12/10/2016,89419,Bellen,Cash,2,49.9,0,25.02
10/26/2016,89419,Carlota,Cash,6,167.7,0.1,67.68
10/19/2016,89030,Carlota,Debit Mastercard,1,27.95,0,11.4
10/5/2016,89115,Yanaki,Cash,1,28.75,0,14.54
11/17/2016,89115,Aspen,Debit Mastercard,1,27.95,0,11.38
10/3/2016,89115,Bellen,Debit Visa,12,299.4,0.1875,168.12
11/2/2016,89030,Quad,Debit Visa,1,43.96,0,22.71
12/5/2016,89030,Aspen,Cash,6,167.7,0.1,71.94
10/13/2016,89030,Quad,Paypal,1,43.96,0,21.89
11/28/2016,89419,Fun Fly,In Store,12,59.4,0.1875,22.68
11/4/2016,89419,Aspen,Cash,1,27.95,0,11.71
12/18/2016,89115,Carlota,Debit Mastercard,4,111.8,0.1,48.4
11/17/2016,89115,Aspen,Debit Visa,1,27.95,0,11.18
10/5/2016,89419,Yanaki,Visa,1,28.75,0,14.03
11/4/2016,89030,Aspen,Debit Visa,1,27.95,0,11.41
11/30/2016,89030,Quad,Paypal,1,43.96,0,21.21
10/24/2016,89030,Aspen,Debit Mastercard,1,27.95,0,11.96
10/20/2016,89115,Bellen,Debit Mastercard,1,24.95,0,12.37
12/21/2016,89115,Aspen,Debit Mastercard,1,27.95,0,10.35
10/26/2016,89030,Quad,Debit Visa,12,527.52,0.1875,244.2
12/13/2016,89030,Majestic Beaut,Visa,1,32.95,0,18.63
12/2/2016,89115,Fun Fly,Debit Visa,2,9.9,0,6.14
11/16/2016,89419,Majestic Beaut,American Express,3,98.85,0,53.85
11/28/2016,89419,Majestic Beaut,Debit Visa,1,32.95,0,18.77
12/13/2016,89030,Aspen,Cash,1,27.95,0,12.29
11/4/2016,89030,Quad,Debit Visa,6,263.76,0.1,136.26
12/24/2016,89115,Aspen,Mastercard,1,27.95,0,12.2
11/28/2016,89030,Bellen,Paypal,1,24.95,0,13.4
11/7/2016,89030,Bellen,Paypal,12,299.4,0.1875,170.04
10/17/2016,89030,Yanaki,Debit Visa,1,28.75,0,14.5
10/12/2016,89030,Fun Fly,Cash,1,4.95,0,2.27
11/4/2016,89115,Quad,Cash,1,43.96,0,21.08
11/7/2016,89030,Bellen,Visa,4,99.8,0.1,54.4
11/29/2016,89030,Aspen,Debit Visa,1,27.95,0,11.84
12/17/2016,89115,Yanaki,Visa,2,57.5,0,29.12
12/15/2016,89030,Fun Fly,Debit Visa,2,9.9,0,6.84
12/18/2016,89419,Aspen,Mastercard,12,335.4,0.1875,153.24
11/13/2016,89115,Quad,Cash,2,87.92,0,44.22
11/25/2016,89115,Bellen,Visa,1,24.95,0,11.98
12/17/2016,89419,Aspen,Mastercard,2,55.9,0,24.38
11/15/2016,89030,Bellen,Paypal,1,24.95,0,13.79
11/13/2016,89030,Fun Fly,Debit Visa,1,4.95,0,1.5
12/22/2016,89115,Bellen,Paypal,1,24.95,0,13.86
12/5/2016,89030,Yanaki,Debit Visa,6,172.5,0.1,82.74
10/1/2016,89115,Yanaki,In Store,1,28.75,0,13.84
11/3/2016,89115,Fun Fly,In Store,1,4.95,0,1.66
11/18/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.34
11/7/2016,89419,Aspen,Mastercard,1,27.95,0,10.7
11/23/2016,89115,Carlota,Debit Visa,6,167.7,0.1,71.82
10/11/2016,89419,Bellen,Debit Mastercard,6,149.7,0.1,70.68
12/13/2016,89115,Bellen,Debit Mastercard,1,24.95,0,14.13
10/13/2016,89115,Carlota,Visa,1,27.95,0,12.24
10/24/2016,89030,Bellen,Cash,1,24.95,0,13.64
12/12/2016,89419,Fun Fly,Paypal,12,59.4,0.1875,22.92
10/4/2016,89419,Majestic Beaut,Debit Visa,6,197.7,0.1,111.36
12/21/2016,89115,Carlota,Debit Visa,1,27.95,0,12.06
10/19/2016,89030,Bellen,Cash,1,24.95,0,13.19
12/15/2016,89030,Quad,Visa,6,263.76,0.1,129
12/1/2016,89030,Yanaki,Debit Visa,12,345,0.1875,176.52
10/20/2016,89115,Bellen,Debit Visa,1,24.95,0,12.28
12/9/2016,89419,Fun Fly,Debit Visa,1,4.95,0,2.55
11/15/2016,89030,Yanaki,Debit Mastercard,12,345,0.1875,181.56
11/9/2016,89115,Yanaki,Mastercard,1,28.75,0,14.72
12/21/2016,89030,Quad,Cash,1,43.96,0,21.66
11/17/2016,89419,Yanaki,Visa,1,28.75,0,16.07
11/11/2016,89419,Aspen,Paypal,12,335.4,0.1875,150.84
10/14/2016,89419,Yanaki,Visa,1,28.75,0,14.18
11/29/2016,89115,Yanaki,Cash,1,28.75,0,14.19
12/2/2016,89115,Aspen,Cash,1,27.95,0,10.42
10/13/2016,89419,Bellen,Paypal,2,49.9,0,23.9
11/22/2016,89030,Aspen,In Store,1,27.95,0,11.13
10/21/2016,89030,Fun Fly,In Store,1,4.95,0,2.33
10/9/2016,89115,Quad,Debit Visa,1,43.96,0,22.82
10/13/2016,89030,Quad,Paypal,1,43.96,0,21.93
11/29/2016,89030,Bellen,Debit Visa,1,24.95,0,13.4
10/15/2016,89115,Aspen,Cash,3,83.85,0,31.65
10/23/2016,89030,Majestic Beaut,Cash,1,32.95,0,18.94
12/3/2016,89030,Quad,Cash,6,263.76,0.1,128.4
10/21/2016,89115,Quad,Visa,1,43.96,0,21.09
12/1/2016,89419,Aspen,Debit Visa,1,27.95,0,11.8
11/18/2016,89419,Bellen,Paypal,1,24.95,0,13.43
10/13/2016,89115,Aspen,Debit Mastercard,2,55.9,0,25.88
10/23/2016,89419,Aspen,In Store,2,55.9,0,25.72
12/15/2016,89419,Quad,Cash,1,43.96,0,22.95
10/9/2016,89030,Fun Fly,Mastercard,1,4.95,0,1.83
12/12/2016,89030,Yanaki,Debit Mastercard,1,28.75,0,15.47
11/11/2016,89030,Fun Fly,Cash,1,4.95,0,2.22
10/29/2016,89115,Bellen,Debit Visa,1,24.95,0,13.79
11/30/2016,89419,Quad,Paypal,6,263.76,0.1,137.46
11/28/2016,89115,Yanaki,In Store,1,28.75,0,13.96
11/1/2016,89115,Fun Fly,Cash,1,4.95,0,1.88
12/7/2016,89030,Carlota,Debit Visa,1,27.95,0,13.47
12/8/2016,89419,Bellen,Debit Visa,1,24.95,0,12.65
12/4/2016,89419,Quad,Cash,1,43.96,0,22.57
10/17/2016,89115,Yanaki,Debit Visa,1,28.75,0,15.33
12/14/2016,89115,Fun Fly,Cash,2,9.9,0,6.52
11/17/2016,89030,Bellen,Paypal,6,149.7,0.1,83.16
12/16/2016,89115,Bellen,Cash,1,24.95,0,13.95
11/13/2016,89115,Fun Fly,Visa,1,4.95,0,2.61
12/9/2016,89419,Quad,Debit Visa,1,43.96,0,20.36
11/11/2016,89419,Aspen,Debit Visa,1,27.95,0,11.97
12/1/2016,89115,Carlota,Paypal,1,27.95,0,11.26
10/24/2016,89115,Bellen,In Store,1,24.95,0,14.35
11/2/2016,89115,Quad,American Express,1,43.96,0,20.48
10/24/2016,89030,Bellen,Cash,2,49.9,0,26.92
11/1/2016,89419,Quad,Cash,1,43.96,0,21.87
10/15/2016,89030,Fun Fly,Visa,1,4.95,0,1.48
10/9/2016,89419,Bellen,Debit Visa,1,24.95,0,12.8
10/12/2016,89115,Bellen,Visa,4,99.8,0.1,48.76
12/16/2016,89419,Bellen,Visa,1,24.95,0,13.59
10/15/2016,89419,Bellen,Debit Visa,3,74.85,0,41.64
11/13/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,1.55
11/4/2016,89419,Bellen,Debit Visa,1,24.95,0,12.97
11/16/2016,89115,Bellen,Debit Visa,1,24.95,0,13.6
12/7/2016,89419,Yanaki,Debit Visa,1,28.75,0,14.91
11/2/2016,89030,Aspen,Debit Visa,1,27.95,0,10.9
10/14/2016,89115,Fun Fly,Cash,1,4.95,0,1.67
10/21/2016,89115,Quad,Debit Visa,1,43.96,0,20.88
12/1/2016,89419,Bellen,Debit Mastercard,1,24.95,0,13.08
11/18/2016,89419,Carlota,Cash,1,27.95,0,12.27
10/23/2016,89115,Fun Fly,American Express,1,4.95,0,2.44
12/8/2016,89030,Fun Fly,Cash,1,4.95,0,3.06
11/16/2016,89419,Carlota,Debit Visa,1,27.95,0,12.05
10/31/2016,89030,Bellen,Paypal,1,24.95,0,13.61
10/16/2016,89419,Fun Fly,Cash,12,59.4,0.1875,18.12
10/25/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.88
11/1/2016,89030,Yanaki,Cash,1,28.75,0,13.57
10/7/2016,89419,Quad,Debit Mastercard,6,263.76,0.1,132.78
10/11/2016,89030,Bellen,Paypal,1,24.95,0,12.65
11/4/2016,89419,Carlota,Debit Mastercard,2,55.9,0,25.82
10/27/2016,89030,Fun Fly,Mastercard,1,4.95,0,3.73
11/4/2016,89419,Fun Fly,Debit Mastercard,1,4.95,0,3.41
12/6/2016,89419,Fun Fly,Mastercard,2,9.9,0,5.48
12/3/2016,89419,Bellen,Mastercard,1,24.95,0,13.47
10/8/2016,89419,Aspen,Debit Visa,1,27.95,0,12.51
12/22/2016,89030,Bellen,In Store,1,24.95,0,14.09
10/19/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.1
10/20/2016,89030,Fun Fly,Mastercard,1,4.95,0,2.01
12/18/2016,89030,Quad,Cash,1,43.96,0,21.34
11/5/2016,89419,Majestic Beaut,Cash,6,197.7,0.1,113.94
12/20/2016,89419,Yanaki,Cash,1,28.75,0,14.1
12/3/2016,89115,Yanaki,Debit Visa,1,28.75,0,16.11
10/1/2016,89030,Yanaki,Paypal,12,345,0.1875,165.36
12/9/2016,89030,Fun Fly,Debit Visa,1,4.95,0,4.05
10/6/2016,89419,Fun Fly,Debit Visa,12,59.4,0.1875,34.32
11/7/2016,89115,Aspen,Debit Visa,1,27.95,0,11.04
11/12/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.98
11/5/2016,89419,Yanaki,Debit Visa,1,28.75,0,15.88
10/20/2016,89030,Majestic Beaut,Cash,1,32.95,0,18.65
10/4/2016,89030,Quad,Mastercard,1,43.96,0,22.59
10/22/2016,89419,Fun Fly,American Express,1,4.95,0,3.78
10/22/2016,89419,Yanaki,Cash,1,28.75,0,14.68
10/2/2016,89419,Aspen,In Store,1,27.95,0,11.51
12/10/2016,89030,Bellen,Cash,1,24.95,0,13.73
10/6/2016,89419,Fun Fly,Visa,1,4.95,0,3.36
11/18/2016,89419,Fun Fly,Paypal,12,59.4,0.1875,44.88
10/29/2016,89030,Yanaki,Debit Mastercard,1,28.75,0,15.99
11/20/2016,89419,Majestic Beaut,Cash,1,32.95,0,17.95
12/11/2016,89419,Aspen,Debit Visa,1,27.95,0,12.49
12/17/2016,89419,Aspen,Cash,1,27.95,0,11.68
12/18/2016,89115,Carlota,Debit Visa,1,27.95,0,11.36
12/12/2016,89115,Fun Fly,Debit Visa,1,4.95,0,2.78
12/17/2016,89030,Bellen,Cash,1,24.95,0,12.13
10/19/2016,89419,Fun Fly,Cash,1,4.95,0,1.97
11/18/2016,89030,Quad,Cash,1,43.96,0,21.54
12/5/2016,89115,Fun Fly,In Store,1,4.95,0,1.73
11/23/2016,89115,Quad,Debit Visa,1,43.96,0,21.43
11/19/2016,89030,Carlota,Cash,2,55.9,0,22.14
10/24/2016,89115,Fun Fly,Visa,1,4.95,0,2.28
10/19/2016,89419,Bellen,Visa,6,149.7,0.1,74.88
12/15/2016,89419,Aspen,Cash,1,27.95,0,12.53
12/7/2016,89419,Bellen,In Store,1,24.95,0,13.57
11/13/2016,89419,Fun Fly,Cash,1,4.95,0,3.31
11/20/2016,89030,Fun Fly,Debit Mastercard,1,4.95,0,2.58
11/18/2016,89419,Bellen,Debit Visa,12,299.4,0.1875,171
10/25/2016,89419,Bellen,Debit Mastercard,6,149.7,0.1,77.4
10/30/2016,89115,Fun Fly,Debit Visa,1,4.95,0,4.01
10/20/2016,89030,Carlota,Mastercard,1,27.95,0,11.96
10/13/2016,89419,Majestic Beaut,Mastercard,2,65.9,0,37
11/20/2016,89419,Majestic Beaut,Debit Visa,1,32.95,0,18.04
12/17/2016,89030,Fun Fly,Visa,2,9.9,0,6.5
10/14/2016,89419,Fun Fly,Debit Visa,1,4.95,0,3.15
11/6/2016,89030,Majestic Beaut,Visa,1,32.95,0,18.88
11/12/2016,89115,Fun Fly,Debit Visa,12,59.4,0.1875,23.52
10/3/2016,89115,Bellen,Mastercard,1,24.95,0,13.98
11/26/2016,89419,Yanaki,American Express,12,345,0.1875,187.44
11/18/2016,89115,Majestic Beaut,Debit Visa,1,32.95,0,19.79
10/13/2016,89419,Aspen,Mastercard,12,335.4,0.1875,147.84
10/30/2016,89115,Yanaki,Visa,1,28.75,0,15.73
10/19/2016,89419,Aspen,Debit Mastercard,1,27.95,0,11.57
11/2/2016,89419,Carlota,Cash,2,55.9,0,24.34
11/8/2016,89115,Aspen,American Express,1,27.95,0,12.53
12/6/2016,89030,Fun Fly,Debit Visa,1,4.95,0,2.97
11/23/2016,89419,Aspen,Debit Visa,1,27.95,0,10.68
11/22/2016,89030,Fun Fly,Debit Visa,1,4.95,0,4.07
10/14/2016,89115,Yanaki,In Store,1,28.75,0,14.54
10/10/2016,89115,Quad,Debit Visa,1,43.96,0,20.51
12/9/2016,89115,Bellen,Debit Visa,1,24.95,0,11.8
10/26/2016,89115,Fun Fly,Debit Mastercard,1,4.95,0,2.02
11/24/2016,89419,Bellen,In Store,6,149.7,0.1,75.78
